NOC,INDICATOR,SUBJECT,MEASURE,FREQUENCY,Year,Value,Flag Codes
ROU,POP,WOMEN,MLN_PER,A,1995,11558.71,
ROU,POP,WOMEN,MLN_PER,A,1996,11533.666,
ROU,POP,WOMEN,MLN_PER,A,1997,11508.962,
ROU,POP,WOMEN,MLN_PER,A,1998,11493.22,
ROU,POP,WOMEN,MLN_PER,A,1999,11481.433,
ROU,POP,WOMEN,MLN_PER,A,2000,11471.27,
ROU,POP,WOMEN,MLN_PER,A,2001,11318.196,
ROU,POP,WOMEN,MLN_PER,A,2002,11111.448,
ROU,POP,WOMEN,MLN_PER,A,2003,11062.457,
ROU,POP,WOMEN,MLN_PER,A,2004,11000.787,
ROU,POP,WOMEN,MLN_PER,A,2005,10935.19,
ROU,POP,WOMEN,MLN_PER,A,2006,10872.842,
ROU,POP,WOMEN,MLN_PER,A,2007,10713.384,
ROU,POP,WOMEN,MLN_PER,A,2008,10537.333,
ROU,POP,WOMEN,MLN_PER,A,2009,10451.33,
ROU,POP,WOMEN,MLN_PER,A,2010,10390.129,
ROU,POP,WOMEN,MLN_PER,A,2011,10342.549,
ROU,POP,WOMEN,MLN_PER,A,2012,10289.829,
ROU,POP,WOMEN,MLN_PER,A,2013,10232.384,
ROU,POP,WOMEN,MLN_PER,A,2014,10186.193,
ROU,POP,WOMEN,MLN_PER,A,2015,10140.594,
ROU,POP,WOMEN,MLN_PER,A,2016,10078.437,
ROU,POP,WOMEN,MLN_PER,A,2017,10012.352,
ROU,POP,WOMEN,MLN_PER,A,2018,9947.777,
ROU,POP,WOMEN,MLN_PER,A,2019,9893.174,
ROU,POP,WOMEN,MLN_PER,A,2020,9840.455,
SAU,POP,MEN,MLN_PER,A,1950,1.584192,
SAU,POP,MEN,MLN_PER,A,1951,1.62085,
SAU,POP,MEN,MLN_PER,A,1952,1.661746,
SAU,POP,MEN,MLN_PER,A,1953,1.705046,
SAU,POP,MEN,MLN_PER,A,1954,1.749542,
SAU,POP,MEN,MLN_PER,A,1955,1.794639,
SAU,POP,MEN,MLN_PER,A,1956,1.840444,
SAU,POP,MEN,MLN_PER,A,1957,1.887683,
SAU,POP,MEN,MLN_PER,A,1958,1.937627,
SAU,POP,MEN,MLN_PER,A,1959,1.991943,
SAU,POP,MEN,MLN_PER,A,1960,2.052195,
SAU,POP,MEN,MLN_PER,A,1961,2.119411,
SAU,POP,MEN,MLN_PER,A,1962,2.193588,
SAU,POP,MEN,MLN_PER,A,1963,2.273542,
SAU,POP,MEN,MLN_PER,A,1964,2.357416,
SAU,POP,MEN,MLN_PER,A,1965,2.444242,
SAU,POP,MEN,MLN_PER,A,1966,2.533965,
SAU,POP,MEN,MLN_PER,A,1967,2.628284,
SAU,POP,MEN,MLN_PER,A,1968,2.730169,
SAU,POP,MEN,MLN_PER,A,1969,2.843571,
SAU,POP,MEN,MLN_PER,A,1970,2.971583,
SAU,POP,MEN,MLN_PER,A,1971,3.116098,
SAU,POP,MEN,MLN_PER,A,1972,3.277442,
SAU,POP,MEN,MLN_PER,A,1973,3.455399,
SAU,POP,MEN,MLN_PER,A,1974,3.649073,
SAU,POP,MEN,MLN_PER,A,1975,3.858245,
SAU,POP,MEN,MLN_PER,A,1976,4.081134,
SAU,POP,MEN,MLN_PER,A,1977,4.319112,
SAU,POP,MEN,MLN_PER,A,1978,4.578675,
SAU,POP,MEN,MLN_PER,A,1979,4.868475,
SAU,POP,MEN,MLN_PER,A,1980,5.193583,
SAU,POP,MEN,MLN_PER,A,1981,5.555316,
SAU,POP,MEN,MLN_PER,A,1982,5.948287,
SAU,POP,MEN,MLN_PER,A,1983,6.362269,
SAU,POP,MEN,MLN_PER,A,1984,6.78325,
SAU,POP,MEN,MLN_PER,A,1985,7.199833,
SAU,POP,MEN,MLN_PER,A,1986,7.608823,
SAU,POP,MEN,MLN_PER,A,1987,8.008991,
SAU,POP,MEN,MLN_PER,A,1988,8.393383,
SAU,POP,MEN,MLN_PER,A,1989,8.754494,
SAU,POP,MEN,MLN_PER,A,1990,9.087121,
SAU,POP,MEN,MLN_PER,A,1991,9.390891,
SAU,POP,MEN,MLN_PER,A,1992,9.667284,
SAU,POP,MEN,MLN_PER,A,1993,9.916077,
SAU,POP,MEN,MLN_PER,A,1994,10.137866,
SAU,POP,MEN,MLN_PER,A,1995,10.335542,
SAU,POP,MEN,MLN_PER,A,1996,10.50586,
SAU,POP,MEN,MLN_PER,A,1997,10.655412,
SAU,POP,MEN,MLN_PER,A,1998,10.808963,
SAU,POP,MEN,MLN_PER,A,1999,10.999071,
SAU,POP,MEN,MLN_PER,A,2000,11.248492,
SAU,POP,MEN,MLN_PER,A,2001,11.568767,
SAU,POP,MEN,MLN_PER,A,2002,11.95263,
SAU,POP,MEN,MLN_PER,A,2003,12.380768,
SAU,POP,MEN,MLN_PER,A,2004,12.823919,
SAU,POP,MEN,MLN_PER,A,2005,13.260921,
SAU,POP,MEN,MLN_PER,A,2006,13.683609,
SAU,POP,MEN,MLN_PER,A,2007,14.098635,
SAU,POP,MEN,MLN_PER,A,2008,14.517099,
SAU,POP,MEN,MLN_PER,A,2009,14.956362,
SAU,POP,MEN,MLN_PER,A,2010,15.427491,
SAU,POP,MEN,MLN_PER,A,2011,15.932439,
SAU,POP,MEN,MLN_PER,A,2012,16.46189,
SAU,POP,MEN,MLN_PER,A,2013,17.001886,
SAU,POP,MEN,MLN_PER,A,2014,17.533215,
SAU,POP,MEN,MLN_PER,A,2015,18.040933,
SAU,POP,MEN,MLN_PER,A,2016,18.259719,
SAU,POP,MEN,MLN_PER,A,2017,18.745846,
SAU,POP,MEN,MLN_PER,A,2018,19.240956,
SAU,POP,MEN,MLN_PER,A,2019,19.739056,
SAU,POP,MEN,MLN_PER,A,2020,20.231425,
SAU,POP,TOT,MLN_PER,A,1950,3.12134,
SAU,POP,TOT,MLN_PER,A,1951,3.198811,
SAU,POP,TOT,MLN_PER,A,1952,3.283593,
SAU,POP,TOT,MLN_PER,A,1953,3.372837,
SAU,POP,TOT,MLN_PER,A,1954,3.464662,
SAU,POP,TOT,MLN_PER,A,1955,3.558165,
SAU,POP,TOT,MLN_PER,A,1956,3.653505,
SAU,POP,TOT,MLN_PER,A,1957,3.751798,
SAU,POP,TOT,MLN_PER,A,1958,3.85503,
SAU,POP,TOT,MLN_PER,A,1959,3.965799,
SAU,POP,TOT,MLN_PER,A,1960,4.086534,
SAU,POP,TOT,MLN_PER,A,1961,4.218852,
SAU,POP,TOT,MLN_PER,A,1962,4.362788,
SAU,POP,TOT,MLN_PER,A,1963,4.51654,
SAU,POP,TOT,MLN_PER,A,1964,4.677304,
SAU,POP,TOT,MLN_PER,A,1965,4.843632,
SAU,POP,TOT,MLN_PER,A,1966,5.015353,
SAU,POP,TOT,MLN_PER,A,1967,5.195124,
SAU,POP,TOT,MLN_PER,A,1968,5.387822,
SAU,POP,TOT,MLN_PER,A,1969,5.599909,
SAU,POP,TOT,MLN_PER,A,1970,5.836388,
SAU,POP,TOT,MLN_PER,A,1971,6.100631,
SAU,POP,TOT,MLN_PER,A,1972,6.392973,
SAU,POP,TOT,MLN_PER,A,1973,6.711922,
SAU,POP,TOT,MLN_PER,A,1974,7.054532,
SAU,POP,TOT,MLN_PER,A,1975,7.419486,
SAU,POP,TOT,MLN_PER,A,1976,7.802928,
SAU,POP,TOT,MLN_PER,A,1977,8.207695,
SAU,POP,TOT,MLN_PER,A,1978,8.646845,
SAU,POP,TOT,MLN_PER,A,1979,9.137928,
SAU,POP,TOT,MLN_PER,A,1980,9.691471,
SAU,POP,TOT,MLN_PER,A,1981,10.311771,
SAU,POP,TOT,MLN_PER,A,1982,10.988851,
SAU,POP,TOT,MLN_PER,A,1983,11.701132,
SAU,POP,TOT,MLN_PER,A,1984,12.418836,
SAU,POP,TOT,MLN_PER,A,1985,13.118998,
SAU,POP,TOT,MLN_PER,A,1986,13.794167,
SAU,POP,TOT,MLN_PER,A,1987,14.445663,
SAU,POP,TOT,MLN_PER,A,1988,15.070082,
SAU,POP,TOT,MLN_PER,A,1989,15.666289,
SAU,POP,TOT,MLN_PER,A,1990,16.233786,
SAU,POP,TOT,MLN_PER,A,1991,16.772695,
SAU,POP,TOT,MLN_PER,A,1992,17.282686,
SAU,POP,TOT,MLN_PER,A,1993,17.763297,
SAU,POP,TOT,MLN_PER,A,1994,18.214475,
SAU,POP,TOT,MLN_PER,A,1995,18.63879,
SAU,POP,TOT,MLN_PER,A,1996,19.033843,
SAU,POP,TOT,MLN_PER,A,1997,19.407138,
SAU,POP,TOT,MLN_PER,A,1998,19.783301,
SAU,POP,TOT,MLN_PER,A,1999,20.194531,
SAU,POP,TOT,MLN_PER,A,2000,20.66384,
SAU,POP,TOT,MLN_PER,A,2001,21.202646,
SAU,POP,TOT,MLN_PER,A,2002,21.805322,
SAU,POP,TOT,MLN_PER,A,2003,22.456645,
SAU,POP,TOT,MLN_PER,A,2004,23.132686,
SAU,POP,TOT,MLN_PER,A,2005,23.816175,
SAU,POP,TOT,MLN_PER,A,2006,24.498313,
SAU,POP,TOT,MLN_PER,A,2007,25.184589,
SAU,POP,TOT,MLN_PER,A,2008,25.888535,
SAU,POP,TOT,MLN_PER,A,2009,26.630303,
SAU,POP,TOT,MLN_PER,A,2010,27.421468,
SAU,POP,TOT,MLN_PER,A,2011,28.267591,
SAU,POP,TOT,MLN_PER,A,2012,29.154906,
SAU,POP,TOT,MLN_PER,A,2013,30.052058,
SAU,POP,TOT,MLN_PER,A,2014,30.916603,
SAU,POP,TOT,MLN_PER,A,2015,31.717676,
SAU,POP,TOT,MLN_PER,A,2016,31.78758,
SAU,POP,TOT,MLN_PER,A,2017,32.612641,
SAU,POP,TOT,MLN_PER,A,2018,33.41366,
SAU,POP,TOT,MLN_PER,A,2019,34.218169,
SAU,POP,TOT,MLN_PER,A,2020,35.013414,
SAU,POP,WOMEN,MLN_PER,A,1950,1537.148,
SAU,POP,WOMEN,MLN_PER,A,1951,1577.961,
SAU,POP,WOMEN,MLN_PER,A,1952,1621.847,
SAU,POP,WOMEN,MLN_PER,A,1953,1667.791,
SAU,POP,WOMEN,MLN_PER,A,1954,1715.12,
SAU,POP,WOMEN,MLN_PER,A,1955,1763.526,
SAU,POP,WOMEN,MLN_PER,A,1956,1813.061,
SAU,POP,WOMEN,MLN_PER,A,1957,1864.115,
SAU,POP,WOMEN,MLN_PER,A,1958,1917.403,
SAU,POP,WOMEN,MLN_PER,A,1959,1973.856,
SAU,POP,WOMEN,MLN_PER,A,1960,2034.339,
SAU,POP,WOMEN,MLN_PER,A,1961,2099.441,
SAU,POP,WOMEN,MLN_PER,A,1962,2169.2,
SAU,POP,WOMEN,MLN_PER,A,1963,2242.998,
SAU,POP,WOMEN,MLN_PER,A,1964,2319.888,
SAU,POP,WOMEN,MLN_PER,A,1965,2399.39,
SAU,POP,WOMEN,MLN_PER,A,1966,2481.388,
SAU,POP,WOMEN,MLN_PER,A,1967,2566.84,
SAU,POP,WOMEN,MLN_PER,A,1968,2657.653,
SAU,POP,WOMEN,MLN_PER,A,1969,2756.338,
SAU,POP,WOMEN,MLN_PER,A,1970,2864.805,
SAU,POP,WOMEN,MLN_PER,A,1971,2984.533,
SAU,POP,WOMEN,MLN_PER,A,1972,3115.531,
SAU,POP,WOMEN,MLN_PER,A,1973,3256.523,
SAU,POP,WOMEN,MLN_PER,A,1974,3405.459,
SAU,POP,WOMEN,MLN_PER,A,1975,3561.241,
SAU,POP,WOMEN,MLN_PER,A,1976,3721.794,
SAU,POP,WOMEN,MLN_PER,A,1977,3888.583,
SAU,POP,WOMEN,MLN_PER,A,1978,4068.17,
SAU,POP,WOMEN,MLN_PER,A,1979,4269.453,
SAU,POP,WOMEN,MLN_PER,A,1980,4497.888,
SAU,POP,WOMEN,MLN_PER,A,1981,4756.455,
SAU,POP,WOMEN,MLN_PER,A,1982,5040.564,
SAU,POP,WOMEN,MLN_PER,A,1983,5338.863,
SAU,POP,WOMEN,MLN_PER,A,1984,5635.586,
SAU,POP,WOMEN,MLN_PER,A,1985,5919.165,
SAU,POP,WOMEN,MLN_PER,A,1986,6185.344,
SAU,POP,WOMEN,MLN_PER,A,1987,6436.672,
SAU,POP,WOMEN,MLN_PER,A,1988,6676.699,
SAU,POP,WOMEN,MLN_PER,A,1989,6911.795,
SAU,POP,WOMEN,MLN_PER,A,1990,7146.665,
SAU,POP,WOMEN,MLN_PER,A,1991,7381.804,
SAU,POP,WOMEN,MLN_PER,A,1992,7615.402,
SAU,POP,WOMEN,MLN_PER,A,1993,7847.22,
SAU,POP,WOMEN,MLN_PER,A,1994,8076.609,
SAU,POP,WOMEN,MLN_PER,A,1995,8303.248,
SAU,POP,WOMEN,MLN_PER,A,1996,8527.983,
SAU,POP,WOMEN,MLN_PER,A,1997,8751.726,
SAU,POP,WOMEN,MLN_PER,A,1998,8974.338,
SAU,POP,WOMEN,MLN_PER,A,1999,9195.46,
SAU,POP,WOMEN,MLN_PER,A,2000,9415.348,
SAU,POP,WOMEN,MLN_PER,A,2001,9633.879,
SAU,POP,WOMEN,MLN_PER,A,2002,9852.692,
SAU,POP,WOMEN,MLN_PER,A,2003,10075.877,
SAU,POP,WOMEN,MLN_PER,A,2004,10308.767,
SAU,POP,WOMEN,MLN_PER,A,2005,10555.254,
SAU,POP,WOMEN,MLN_PER,A,2006,10814.704,
SAU,POP,WOMEN,MLN_PER,A,2007,11085.954,
SAU,POP,WOMEN,MLN_PER,A,2008,11371.436,
SAU,POP,WOMEN,MLN_PER,A,2009,11673.941,
SAU,POP,WOMEN,MLN_PER,A,2010,11993.977,
SAU,POP,WOMEN,MLN_PER,A,2011,12335.152,
SAU,POP,WOMEN,MLN_PER,A,2012,12693.016,
SAU,POP,WOMEN,MLN_PER,A,2013,13050.172,
SAU,POP,WOMEN,MLN_PER,A,2014,13383.388,
SAU,POP,WOMEN,MLN_PER,A,2015,13676.743,
SAU,POP,WOMEN,MLN_PER,A,2016,13527.861,
SAU,POP,WOMEN,MLN_PER,A,2017,13866.795,
SAU,POP,WOMEN,MLN_PER,A,2018,14172.704,
SAU,POP,WOMEN,MLN_PER,A,2019,14479.113,
SAU,POP,WOMEN,MLN_PER,A,2020,14781.989,
SGP,POP,MEN,MLN_PER,A,1950,0.529304,
SGP,POP,MEN,MLN_PER,A,1951,0.555691,
SGP,POP,MEN,MLN_PER,A,1952,0.584825,
SGP,POP,MEN,MLN_PER,A,1953,0.616583,
SGP,POP,MEN,MLN_PER,A,1954,0.65064,
SGP,POP,MEN,MLN_PER,A,1955,0.686466,
SGP,POP,MEN,MLN_PER,A,1956,0.72332,
SGP,POP,MEN,MLN_PER,A,1957,0.760247,
SGP,POP,MEN,MLN_PER,A,1958,0.79614,
SGP,POP,MEN,MLN_PER,A,1959,0.829829,
SGP,POP,MEN,MLN_PER,A,1960,0.8596,
SGP,POP,MEN,MLN_PER,A,1961,0.8865,
SGP,POP,MEN,MLN_PER,A,1962,0.9095,
SGP,POP,MEN,MLN_PER,A,1963,0.9293,
SGP,POP,MEN,MLN_PER,A,1964,0.9515,
SGP,POP,MEN,MLN_PER,A,1965,0.9738,
SGP,POP,MEN,MLN_PER,A,1966,0.9958,
SGP,POP,MEN,MLN_PER,A,1967,1.0174,
SGP,POP,MEN,MLN_PER,A,1968,1.0341,
SGP,POP,MEN,MLN_PER,A,1969,1.0469,
SGP,POP,MEN,MLN_PER,A,1970,1.030809,
SGP,POP,MEN,MLN_PER,A,1971,1.0812,
SGP,POP,MEN,MLN_PER,A,1972,1.1011,
SGP,POP,MEN,MLN_PER,A,1973,1.1214,
SGP,POP,MEN,MLN_PER,A,1974,1.1397,
SGP,POP,MEN,MLN_PER,A,1975,1.1561,
SGP,POP,MEN,MLN_PER,A,1976,1.1713,
SGP,POP,MEN,MLN_PER,A,1977,1.1873,
SGP,POP,MEN,MLN_PER,A,1978,1.2014,
SGP,POP,MEN,MLN_PER,A,1979,1.2163,
SGP,POP,MEN,MLN_PER,A,1980,1.159011,
SGP,POP,MEN,MLN_PER,A,1981,1.179799,
SGP,POP,MEN,MLN_PER,A,1982,1.200321,
SGP,POP,MEN,MLN_PER,A,1983,1.220471,
SGP,POP,MEN,MLN_PER,A,1984,1.239109,
SGP,POP,MEN,MLN_PER,A,1985,1.258464,
SGP,POP,MEN,MLN_PER,A,1986,1.276522,
SGP,POP,MEN,MLN_PER,A,1987,1.294187,
SGP,POP,MEN,MLN_PER,A,1988,1.316577,
SGP,POP,MEN,MLN_PER,A,1989,1.341275,
SGP,POP,MEN,MLN_PER,A,1990,1.386291,
SGP,POP,MEN,MLN_PER,A,1991,1.414307,
SGP,POP,MEN,MLN_PER,A,1992,1.439063,
SGP,POP,MEN,MLN_PER,A,1993,1.464223,
SGP,POP,MEN,MLN_PER,A,1994,1.48918,
SGP,POP,MEN,MLN_PER,A,1995,1.514015,
SGP,POP,MEN,MLN_PER,A,1996,1.540018,
SGP,POP,MEN,MLN_PER,A,1997,1.56575,
SGP,POP,MEN,MLN_PER,A,1998,1.591816,
SGP,POP,MEN,MLN_PER,A,1999,1.614804,
SGP,POP,MEN,MLN_PER,A,2000,1.634667,
SGP,POP,MEN,MLN_PER,A,2001,1.658558,
SGP,POP,MEN,MLN_PER,A,2002,1.684295,
SGP,POP,MEN,MLN_PER,A,2003,1.673401,
SGP,POP,MEN,MLN_PER,A,2004,1.695031,
SGP,POP,MEN,MLN_PER,A,2005,1.721139,
SGP,POP,MEN,MLN_PER,A,2006,1.748242,
SGP,POP,MEN,MLN_PER,A,2007,1.775477,
SGP,POP,MEN,MLN_PER,A,2008,1.802992,
SGP,POP,MEN,MLN_PER,A,2009,1.844732,
SGP,POP,MEN,MLN_PER,A,2010,1.861133,
SGP,POP,MEN,MLN_PER,A,2011,1.86817,
SGP,POP,MEN,MLN_PER,A,2012,1.880046,
SGP,POP,MEN,MLN_PER,A,2013,1.891504,
SGP,POP,MEN,MLN_PER,A,2014,1.90241,
SGP,POP,MEN,MLN_PER,A,2015,1.916628,
SGP,POP,MEN,MLN_PER,A,2016,1.929526,
SGP,POP,MEN,MLN_PER,A,2017,1.943545,
SGP,POP,MEN,MLN_PER,A,2018,1.955838,
SGP,POP,MEN,MLN_PER,A,2019,1.969382,
SGP,POP,MEN,MLN_PER,A,2020,1.977556,
SGP,POP,TOT,MLN_PER,A,1950,1.022095,
SGP,POP,TOT,MLN_PER,A,1951,1.067797,
SGP,POP,TOT,MLN_PER,A,1952,1.119932,
SGP,POP,TOT,MLN_PER,A,1953,1.17758,
SGP,POP,TOT,MLN_PER,A,1954,1.239692,
SGP,POP,TOT,MLN_PER,A,1955,1.305103,
SGP,POP,TOT,MLN_PER,A,1956,1.372516,
SGP,POP,TOT,MLN_PER,A,1957,1.44049,
SGP,POP,TOT,MLN_PER,A,1958,1.507544,
SGP,POP,TOT,MLN_PER,A,1959,1.572174,
SGP,POP,TOT,MLN_PER,A,1960,1.6464,
SGP,POP,TOT,MLN_PER,A,1961,1.7024,
SGP,POP,TOT,MLN_PER,A,1962,1.7502,
SGP,POP,TOT,MLN_PER,A,1963,1.795,
SGP,POP,TOT,MLN_PER,A,1964,1.8416,
SGP,POP,TOT,MLN_PER,A,1965,1.8869,
SGP,POP,TOT,MLN_PER,A,1966,1.9344,
SGP,POP,TOT,MLN_PER,A,1967,1.9776,
SGP,POP,TOT,MLN_PER,A,1968,2.012,
SGP,POP,TOT,MLN_PER,A,1969,2.0425,
SGP,POP,TOT,MLN_PER,A,1970,2.013563,
SGP,POP,TOT,MLN_PER,A,1971,2.1129,
SGP,POP,TOT,MLN_PER,A,1972,2.1524,
SGP,POP,TOT,MLN_PER,A,1973,2.193,
SGP,POP,TOT,MLN_PER,A,1974,2.2298,
SGP,POP,TOT,MLN_PER,A,1975,2.2626,
SGP,POP,TOT,MLN_PER,A,1976,2.2933,
SGP,POP,TOT,MLN_PER,A,1977,2.3253,
SGP,POP,TOT,MLN_PER,A,1978,2.3536,
SGP,POP,TOT,MLN_PER,A,1979,2.3835,
SGP,POP,TOT,MLN_PER,A,1980,2.282125,
SGP,POP,TOT,MLN_PER,A,1981,2.324403,
SGP,POP,TOT,MLN_PER,A,1982,2.365707,
SGP,POP,TOT,MLN_PER,A,1983,2.406165,
SGP,POP,TOT,MLN_PER,A,1984,2.443705,
SGP,POP,TOT,MLN_PER,A,1985,2.482615,
